model,title,price,link,authenticity,sell_date,price_numeric,week
Air Jordan 13 He Got Game,Size 10.5 - Air Jordan 13 Retro XIII Reverse He Got Game 414571-061 2019 Clean,$149.99,https://www.ebay.com/itm/286287517979?_skw=Air+Jordan+13+He+Got+Game&epid=26039809988&itmmeta=01JPDAG82XFJQ41VA20BD1VFGJ&hash=item42a810d91b:g:g3kAAOSw9Cxnl8c1&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1cBdkSN746u10G%2B5UIGlhxl0pDeWEeVWDAfMrP4hlyNQf9HgkcOw7Av%2BMRX6R8y8plLQnjAQw6ap3AycuwIt94TZKWmo8lDtOVNxHfXgXeRVPkgoH3Cg2szjSoQTN2ctxzeb7cXYOxcJdhBiqdEL4Cw%2FzLU%2BWCpGdtHf2bgzCazKew4Ma1DL9%2BLtvcuYwPHTzSGlQ0KbqEBhMl2vZ8NCRHx%2FN%2Fg5XxU0QotVNG4PUoGQb0Sl3t%2BZOPi9CYbO2t4Wu%2FJQF2jLVjvby3pG22U05jLv7KN%2F5R4pTDzVfG8Cg%2Bsyu6GvhtTAHT9zY1ZD%2FEivi0%3D%7Ctkp%3ABk9SR-aBwaqzZQ,,,149.99,
Air Jordan 13 He Got Game,Size 11 - Air Jordan 13 Retro 2013 He Got Game Men's 414571-104,$89.99,https://www.ebay.com/itm/335520374714?_skw=Air+Jordan+13+He+Got+Game&epid=12039789257&itmmeta=01JPDAG82XW36TQ8MKY52HXZE8&hash=item4e1e929fba:g:hWIAAOSwLnlmsupX&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1e8cahVFdx%2BWwPD2ygPqHtsenXrgEptaSgUZrTPm5s4gwsAv5gTwm2wJ0%2Fhdub08hbnjXHXQQG5Bo4zPyp%2FTpOlXHELrFhkt3sR2g2lAmQ%2B6JuLtSlRBalH2BS6LSwL22rOXjsuwA6StJzuR%2BO0qgKhvXXRrV86e4JSihLw38jQeIqrJxQ%2FN1VI78idLtYsfuwy8F0yJMkw9asCpN3RblyO41RoVvpLzxNgXhE90yz9gWm70VisqIR3jeYFoBTAs2g%3D%7Ctkp%3ABk9SR-aBwaqzZQ,,,89.99,
Air Jordan 13 He Got Game,2013 Jordan He Got Game 13 (WORN ONCE) size 11.5,$155.00,https://www.ebay.com/itm/286391689310?_skw=Air+Jordan+13+He+Got+Game&epid=9039800042&itmmeta=01JPDAG82X8VQS4AHSJN838VN3&hash=item42ae46605e:g:AKMAAeSwtx1ny7Jt&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1enfsin2C4OWaru2JCM0p0UhLuvK27%2Bm43KU9S%2Bm9JAOy%2FYfddZKdItp6MTCWkfxSF6ttE7MvvLAnRicF2X3gRF%2Bpf07rMBxVqnYjFucrWOnH4QTmBnb1FgIL2jz5FOm%2BggQa%2Bzdo5pwJLrcM7e%2FTAt8wBFpWWXmRc6Qqu%2F8SOAclF3PUjHvFN7wu%2FNFxlxCHeHxfbs3Q7WEEgEAivmbgoOz%2BIFQx5FfHOBI%2BwGFWkeVcikOXMvcBlwKMyGsQ00SGCSeiKwDPyOOo3SLH9VFisakbSl8OP80HVRrIJWEeLOwQ%3D%3D%7Ctkp%3ABk9SR-aBwaqzZQ,,,155.0,
Air Jordan 13 He Got Game,Size 12.5 - Jordan 13 Retro Reverse He Got Game 2020,$130.00,https://www.ebay.com/itm/155732351478?_skw=Air+Jordan+13+He+Got+Game&epid=11039794850&itmmeta=01JPDAG82X87T32YV2A3XT11MV&hash=item24425f19f6:g:DukAAOSwZh9k5SZp&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1f%2FWYREBJk5hd7DpKOi22fiXEye1UF5s13OdERfHmuYm7T%2Fyl2gU1oB5BToVIRDbTQzyJzp3a8TIfoHmyNQ6ZxJ3lwpTyR3tWjx18029sOnu5HUuJnSD64GybVQujNQPmtNxeVKxBuLt7faZF30jiyP354qEdqlYg%2FN0j6Czxo88%2FCcZqSikrNkeZI9N9svKuZH6X%2Frv2W1tNrCrgLXO389F%2BC7%2FosQrN7opSOqtkRUvyn5zTgs%2FrUQOXZpCJXLlak%3D%7Ctkp%3ABk9SR-aBwaqzZQ,,,130.0,
Air Jordan 13 He Got Game,Air Jordan 13 OG 136002-132 Men US 10 White Black He Got Game 1997 Original Box,$150.00,https://www.ebay.com/itm/267157179229?_skw=Air+Jordan+13+He+Got+Game&epid=16039833605&itmmeta=01JPDAG82X1NVJM6JZWM1MDATE&hash=item3e33cf0b5d:g:mGYAAOSwyiVnrOnV&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1d2rxQaILZDFoWYqSiK4VdH5e%2FizPROBaL%2Bspn%2FmFeouGZ9d7MoBfV5skCIL%2FrWJ2o8%2FqejdOtZiLtv4m1zOmDTai2yytWjRmUAIz7Nhh%2B90iRP%2Fwpzzy2ewJRFmXJeeRijCd2wxDFPOAFP9bGc%2BJ%2FGN%2BDAztd1U30yl82XsBpt1YEmNYKpXBhrLflxhFzPIxK0D%2FFp8sUcfAvCRim94WsN2BKQLhuWJjdDIn8c81fVs4nWVWQM4cs0QmX%2Bg7J1bIQEOOXAuvCug7nNhyvbmmqu0X%2FCg8yl07AW40i8pp6rig%3D%3D%7Ctkp%3ABk9SR-aBwaqzZQ,,,150.0,
Air Jordan 13 He Got Game,Size 7y - Jordan 13 Retro He Got Game 2018,$85.00,https://www.ebay.com/itm/396290403494?_skw=Air+Jordan+13+He+Got+Game&epid=16039793472&itmmeta=01JPDAG82X7E80GQG7YNVZZY5D&hash=item5c44bfaca6:g:a-EAAeSwtuFnyxa-&itmprp=enc%3AAQAKAAAA0FkggFvd1GGDu0w3yXCmi1eDTrxtkS5RQrZQmvByYEzlrEvO%2BVCFH2QceclG69w1x%2FnGnb65%2BvPlgLpD0lSelkpEPVmCxfcr5EmZNjOO9r4MzA4glWwsj5z1qVH1qrbaN%2BQSGqvC6IVkjZLT6YToC9Wmzwcu%2BK87Zv9Q8XSPJBfBTuLX0y43zjEfKUi1HAfyHaL%2BIH7W6OboNeb3POtUdW%2BezVlwV3MBJ%2FrDV6B9WzZL5oT8dc%2FA7E4kyO2JSwkFt84scWgWQTK4aYgMN94rvYI%3D%7Ctkp%3ABk9SR-aBwaqzZQ,,,85.0,
Air Jordan 13 He Got Game,He Got Game Jordan 13,$100.00,https://www.ebay.com/itm/176832498929?_skw=Air+Jordan+13+He+Got+Game&epid=6039814614&itmmeta=01JPDAG82XAXGXRS2YGRYVDFVA&hash=item292c09ccf1:g:qp8AAOSwWO5nqE2I&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1fOwko6J6OCGkvyIwKYsQktFOXglgSb9lD7MqbsaoBnVlwrRONkzBOhpgAmpo2LxXPAFwSU1YtlTQKDrvrOImt79VpPxo%2FUgil7IG0WN%2F5%2FXr47Rd45LJDD9df9g2ppglzlkipBT6teCCO0Ks1O4Q1MeXAH9U0pxuKsPPvfED0EQ4HfIihp4TT8oWG9PsE7p195xfg9c611xlJghUfdVe2Pn1JDUwzqIaK6Ge0pXhIIZHS%2BYIgfLa%2FkRmXTirt8QEd2AgvQdGxapxvSVU%2F%2B0qL%2F6R%2FUa3nUFMqm%2B%2Fi3jMcjXw%3D%3D%7Ctkp%3ABk9SR-aBwaqzZQ,,,100.0,
Air Jordan 13 He Got Game,Jordan 13 he got game size 11 1/2,$180.00,https://www.ebay.com/itm/387988051176?_skw=Air+Jordan+13+He+Got+Game&epid=24039801489&itmmeta=01JPDAG82XHXCSDGARBWDHDMRC&hash=item5a55e3d4e8:g:9qcAAeSwS5tnu1B~&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1diyNLJn0LqIvGViIWjL3qMeWJt%2FQj1qeuUzdcsR8l%2FK23DiTFA7EGjnzhSUgFNYi%2Fdd7fHwnjBNCWjpQGZr5iyqz%2B8rt1KE5qaqMzmV1BgCOj59bT8Nt3M1S4q8xE7%2BesgFNXYTUbFokJYzIfAIthRtY7%2FgpRQn75F7KvMN%2F6QWQiIZO7gBP%2FZzjxzfK8%2F7EDbwkZQwXq7KM5uTy%2Ba1GwOku7OLbkR4mPWBPPNG0pI1YlQAkfYO7TcvgS%2BNTsK5rhtlfW1CDy63HhpylUnkNh0QZkO3Sj3kqf5J41S2Aeqqg%3D%3D%7Ctkp%3ABk9SR-aBwaqzZQ,,,180.0,
Air Jordan 1 Lost and Found 2022,Air Jordan 1 Retro High OG Chicago Lost and Found 3 4 Bred DZ5485-612 DS Sz 13,$400.49,https://www.ebay.com/itm/335549528231?_skw=Air+Jordan+1+Lost+and+Found+2022&epid=25058276958&itmmeta=01JPDAGN7RFJ1SVMV5333NQV1N&hash=item4e204f78a7:g:HeoAAOSwRBBmzY7e&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1dD%2FMMB0EJg%2Bq6s8x%2BbN7vkyC4hCgiILeduJlqjdpQ%2FOdHH%2BinjiimJ6lOAQP5qpkPZC5gPAygz86hQpsavhmlOEE43w553W9VTVtPJqVZsTljmHa1buIN1u0qE70wbjk2%2Bun8Bi2aALN6%2Blk4%2BnZQNi2ZU0MWEjUy8%2BcHDwsvkJDvBXqIoe%2Ft26abS6BEs93vrFDMdNYnnBksFj%2Blkzn%2BU2lRN6SMdk6tcOTxxB8%2F4G4XNBSNvNM%2BjaHaCcFohzCMgsjGktQ3BTvmsTt8HQO9JunymkfqaY9bDQt%2B97wCZTKS3liqEI2do%2FmMF%2BfEOOmw%3D%7Ctkp%3ABk9SR5DUwqqzZQ,,,400.49,
Air Jordan 1 Lost and Found 2022,Air Jordan 1 Retro High “Chicago Lost And Found” Size 10 OG Box (DZ5485  612),$280.00,https://www.ebay.com/itm/156785982121?_skw=Air+Jordan+1+Lost+and+Found+2022&epid=23058297022&itmmeta=01JPDAGN7R0B9GFBE23FSRH6EH&hash=item24812c3aa9:g:7~MAAeSweutn0IxF&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fDduNZjYK7xJdoAe4PB1hdooWfE7LI0sJq10hLA5iIHwVauWTOVz%2B6JREJoGZoxqE9cjj60zSOM%2B%2BGk%2BdwNvlzqFWusu1je%2BNKEsWM3MbSdR3W3yMe8%2F12aEutG3VDvhL%2Bw5VZeuUNn5uBSYedNYqUVFAotoosUiQLV924U7IrbY1xVIjvt1eBkF4zycdtDK8ehqwb5rH4ghctf%2BtL9nCueZIi63hVIm%2BdF%2FkaL29eVWqMSiQn8kDbaa10ALU40UEBXmgDy2q6q84S%2Fd%2Bcff2Y%7Ctkp%3ABk9SR5DUwqqzZQ,,,280.0,
Air Jordan 1 Lost and Found 2022,Size 10M - Jordan 1 Retro High Lost And Found Chicago DZ5485-612 AMAZING CONDO,$289.97,https://www.ebay.com/itm/286393558573?_skw=Air+Jordan+1+Lost+and+Found+2022&epid=23058297022&itmmeta=01JPDAGN7R542XQK9NPE9ME0A1&hash=item42ae62e62d:g:zQ4AAeSwvgdnzKnq&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1drV2%2Fvx6IZhLQ38lRXIydeYmcUpu5%2Fp3pFJ65fR6Tfg9MgYRk31bjsqnWWgtvN4eaiEABvxj30cMiSslwQvdUxLqFVT5Ih48BdlRcqdR92UsHzbs9kA244a4adpycjyWeg1MYLT%2BDzYcBGxiKjik5C3%2FKbCRwbN5fVir10oFLyX8JnQSJh9%2Bwhq2FQQL72wE%2FNEtssssNd4aAO6H7XiE4YR%2BZU8imR25nZVUUgAWCFa72o97qCCm2Z%2F8nXqzJWa%2F1SoUhtkZqb1ZPqhfOpwCvo%7Ctkp%3ABk9SR5DUwqqzZQ,,,289.97,
Air Jordan 1 Lost and Found 2022,Jordan 1 Retro High OG Chicago Lost and Found Size: 14,$415.00,https://www.ebay.com/itm/375839419993?_skw=Air+Jordan+1+Lost+and+Found+2022&epid=2329335051&itmmeta=01JPDAGN7RQ9JE0P4FM4Y27T25&hash=item5781c66e59:g:SAsAAOSwdPdnT2~P&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1eB2j0Z%2BIoWcqaNlP4GafZCIQK0eDGz0FI2I7imrnt2Zh3oFfpndWM7zmAeJdw%2Flo5b0%2BkDQoH11JmKAyoHtB9bwz%2FvCo28Fb1MbHhGB15NaoGZ8RxriscqAjPyBKUorFP%2Fr2V8bRHZPVd%2BiTojAFj0xEeNxgVwpc7Z4N1rE7F5t6PyTPxeVecOGHk8IOT4ONVKdV5e%2FFUciRUYhBwL1yj3YpvTfuEYId%2F5Zwnw%2FcRSEhnjJIuntukH2n2RFE5kT%2FNvumqYcanrDM%2FRYPa6zjAcV06Th5V7WNJeg93TQJEWAghueRN3%2BQi1BWq%2B3M9Qp04%3D%7Ctkp%3ABk9SR5DUwqqzZQ,,,415.0,
Air Jordan 1 Lost and Found 2022,Jordan 1 Retro High OG TD Toddler Shoes Chicago Lost And Found Red FD1413 612,$70.99,https://www.ebay.com/itm/365407784917?_skw=Air+Jordan+1+Lost+and+Found+2022&itmmeta=01JPDAGN7RW0NF8XXETFEQN9B5&hash=item5514004fd5:g:PWIAAeSwZVlntSqm&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1eHR9rhx8iba9x3o8%2BKVUeqV9RM4EBzqW%2BEKPDA%2FwEQOywpgwQoSvbHmqyqlFYG%2Bew78rYXqrWbeXL8GQGZc9klc5Au3jpSKX%2FZdgWm6qAij%2BXCWqtJW4nGeHHRVXjjB1Tz7jEIzZlytWQq4jaso%2BMSAFBCCF0k0tsh5vxT0bHaybRREa8TjzGfRmdJjF%2Ba2YzAE9dJpOvPF92tKQ4g87MHF5PWeZvjDhIxCxUpiSCLcUGQdtCxcUvEP48qTnlmtOJ67EspjuUMMR9JbEUuRS7wtJ1MUf9g5bVd3xDn%2BiSqWGb1%2B%2BmCFNWbHicaAbUX0DQ%3D%7Ctkp%3ABk9SR5DUwqqzZQ,,,70.99,
Air Jordan 1 Lost and Found 2022,Size 7M/8.5W - Jordan 1 Retro High OG Chicago Lost and Found Sz 7M DZ5485-612 Pr,$180.00,https://www.ebay.com/itm/286402686786?_skw=Air+Jordan+1+Lost+and+Found+2022&epid=23058297304&itmmeta=01JPDAGN7R33NQJ67MDM74JCXC&hash=item42aeee2f42:g:8AoAAeSwH2Vn0RF7&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1eKVuo4ZCow8oygD22xUKLkf2tFqXd3BFSqY92f%2FiZpch%2BiX%2FW3rRdEfcLQUNpKYhviZxB4WVWlHx2fX6rWJk76vYMwGg3FYMaqVTbZ5Z6nCVuInGdAHdogvxvRj5A6%2FXumvd1mj7ppvadgfkJCVXHcurIqm4GOiSdCI1Jjgaxg33slUOBPH6d2XaiCqoczVseFOpP%2FhI1w7dCNl06si6iFIttO1%2B7PCMLu%2FEREKAbc2OOfeT1gEqt2AW7Y1LeJhdNymIrDW8tBqgB3AF1oQy92VDdvGVHeEm9WHb1kCyKTDjtH%2FuF8hfkj3zb%2BESdrU1c%3D%7Ctkp%3ABk9SR5DUwqqzZQ,,,180.0,
Air Jordan 1 Lost and Found 2022,New ListingJordan Lost And Found 11.5 Men’s 9/10,$165.00,https://www.ebay.com/itm/286409777633?_skw=Air+Jordan+1+Lost+and+Found+2022&epid=27058286057&itmmeta=01JPDAGN7RC8RXZGSG95M7NAS5&hash=item42af5a61e1:g:ZEUAAeSwPnxn1L7b&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1e367kRF08RVXK%2B4%2B24p2c4zYMBhewSmXiM0sNB4E%2F8iEbZBuL2Gwa68pvaKaEBohpEQywEIU7mTa4g9uQmsDTItwvGIgd5I9GWHkWpFChsfeito3grrcKb%2FGfq8ty5C5WKVqqLDgK3lsnFx1hmk42ic7YvKujoPgyZ98GkmiU4BvKyHGzC05PEG3j1RYCjf2Pq7AR643ig%2B7qIcrlMW0hyHZUeoCiPik1QfxvSCXpEJN8SwAFsWR%2B%2BI%2BKzQ5KBSdWPRWplEN9tw9DhDSopimb7%7Ctkp%3ABk9SR5DUwqqzZQ,,,165.0,
Air Jordan 1 Lost and Found 2022,New ListingLost And Found Jordan 1s,$350.00,https://www.ebay.com/itm/356668349147?_skw=Air+Jordan+1+Lost+and+Found+2022&epid=27058286057&itmmeta=01JPDAGN7RBC635KRACHWP331K&hash=item530b171adb:g:X~0AAeSwfrln1Gjl&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1edi8XotAyYqkPbX%2BDXzLsc7sMycRk1l0qrCLIXm5%2FSIhQu%2FyfROFbmFnhYp5Kd%2FYGcB8VSS0mF%2FpPirJjhmfEAuUgl8DqcYR6dQfEboQ8raGQ2ijST1yNxOTCeNs48AFVwhJ5AZ4LrmiVoEm6xH%2FXGNhEwNDSrKOSfYTAcpmMx80Ppx1ktn7gx4lYJjMd9dJeEsFNjDPJRaCcEr0pD0YImi7LDSnPo%2BDe4lXUNqXp0ugj%2FN%2Fa7O6mFYBhm6E66F%2FHEEDRMEiDf845c0uBJ7eRCYe7BuUa6roRjVdtqa1PswSG97YWjrCsRe4Op43rkAME%3D%7Ctkp%3ABk9SR5LUwqqzZQ,,,350.0,
Air Jordan 1 Lost and Found 2022,Air Jordan 1 Lost And Found Chicago Reimagined Size 10.5 Used,$245.00,https://www.ebay.com/itm/286404417084?_skw=Air+Jordan+1+Lost+and+Found+2022&epid=8058292535&itmmeta=01JPDAGN7R8ZX6JZJE21N03MBR&hash=item42af08963c:g:o7EAAeSwTyNn0fDb&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fD3P4v%2BwVSLgZBuXDHAta9tcrkVvSk3l92oMdw0xr45k7eUUqM3RjUaUK0%2BvpGFyQsGT8zlh5zBjQHhA4xaDX%2F8S%2FLGMrrsyusyrYtWQ8%2B5fwt5fXoIsixbYrWMAzporcmNHErNpBtSdHL1VxQJRRSA%2FbQgcaGRLtEHnWl%2FlHwqlI%2Bfgf0Z07H7qty3Hu8LJGjT%2BXnol5E95BRlyNsqoKy%2Bxmjrw8qiuKHBOw2bWf1lR%2FhymYrzm3uYemYa8n1l4jllWOdoHv1THw37U%2FgMmNS%7Ctkp%3ABk9SR5LUwqqzZQ,,,245.0,
Air Jordan 1 Lost and Found 2022,Nike Mens Air Jordan 1 Retro High OG DZ5485 612 Size 10 Lost And Found Chicago,$375.00,https://www.ebay.com/itm/286401732160?_skw=Air+Jordan+1+Lost+and+Found+2022&epid=23058297022&itmmeta=01JPDAGN7RGNA1N9JWBX4WW8VH&hash=item42aedf9e40:g:I7QAAeSwt7RnzEcv&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1euVuCtwF6ZRKyc95IEV%2BWOajUVVnTebflYwLRAPfY0PfrMOrWZtGiUjt0fuEwQtvXD9ZXiiIH9YNETYZdB9gXG3woXVoiaDpvn3Lg8cvw%2BC%2Fo032yPvE6DJc%2BxK9joU63R6wgeXoSTHwEXWSidg1zPK6jf3hBYENAjA3joo63DtqByHLyYtdhqHzF7X1f5AMrTUMD81nH2qxB%2F4I1RG51ZOrDF%2FYvi3%2F5ZinrwYY8hMwd0JFIigwA0981QP%2Fj9esYl9EChtAppHsoK1I94yK2HwB0IDadaZwLM8ku20YHZbACrshoQ0lz%2BAk4F0ln1OTc%3D%7Ctkp%3ABk9SR5LUwqqzZQ,,,375.0,
Air Jordan 1 Lost and Found 2022,"Jordan 1 Retro High OG ""LOST AND FOUND"" 2022 - Size 10 With Box",$335.00,https://www.ebay.com/itm/167225417672?_skw=Air+Jordan+1+Lost+and+Found+2022&epid=23058297022&itmmeta=01JPDAGN7RWSKVPAZ113PVQ53T&hash=item26ef695fc8:g:mX4AAOSwRbhnViES&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1ezljFLdp8DEdKZGV2nTY9TRhdi7242jjxQ%2F%2BzXVAl9t8rVHmj3rqTUclSWNM3vMutPcUGVxBfMWZDHmFaSkK%2F5nxYSOMmGpfqsKr9oK2OzBMGHczN2rMNhCWr2rDFylmErVQfF3mmPvj%2FHmbrQmt%2BY8OaPNUIjEfRVsAcQQe3sQ7P%2B7dw%2BT3RnSNS9hjWrhQjUAirEwgQN249%2FdGFLIApVmY2i6HW3ebUvJLqpuIfQ4C6GRKPmazTjm7J16KN5avS3lGC%2B0UK38Tm0%2BuVF32hFZor1rpSL61WzPxoGYBnssFrz31BZEJ8IrzfYWd5k6Ik%3D%7Ctkp%3ABk9SR5LUwqqzZQ,,,335.0,
Air Jordan 1 Lost and Found 2022,Jordan 1 Retro High OG Lost and Found,$220.00,https://www.ebay.com/itm/356655879615?_skw=Air+Jordan+1+Lost+and+Found+2022&epid=13058280379&itmmeta=01JPDAGN7R2M1GE4JMS8E6XNFS&hash=item530a58d5bf:g:RK0AAeSwxLxn0JI9&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1da3dRUSB0jdspqOxLBf%2FtHAkqTV5n%2FSQbBUohuQjY92SISdgi%2Bys84FNHUfeBlHmVYeBAM1Qq9QdBLJaFhK4K8JIu%2Beb3aeig7IOmXWRLsSaSWusJbF6IvikqGGMCKczf%2BDkqhcmwrqfXKApLR3xsEoT3AuXPC7RCHGfAhUmAdXtsnMHVf0zp%2FtpxIobx2v%2BxNy3noRmMQ9DQ1%2BlvxcWA9fvmH8mna0B5OACb7LW%2BoV%2FxZnrkBSOEaXkwv8xrra0Z6Y6%2Bu16tX9IlhMrHWoC3H%7Ctkp%3ABk9SR5LUwqqzZQ,,,220.0,
Air Jordan 1 Lost and Found 2022,NEW Size 12 - Jordan 1 High OG Chicago Reimagined Lost and Found (2022),$450.00,https://www.ebay.com/itm/235999736079?_skw=Air+Jordan+1+Lost+and+Found+2022&epid=8058293043&itmmeta=01JPDAGN7RGW58925A46D2APAJ&hash=item36f2ae310f:g:~PcAAeSwAE9n0Fpu&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fTkuVR3oqWfJGdJLB4SD83WMoMgvysuv6RbJNzcKS16BbATfvD9KzCGnVPoJGQCp0rhjrTFi7oEpbFiJ1iSTkZ2cdFBG3TQEm2Ft9hiQN9MTkJ1zwc2xXhOet4Q5LiU7Re3A9IZPoaNqUiENQgPEWkk1I4gMkCHifyvEZ1YztD3r%2FzPBNwI9b7ffjIQzraWLdVCoxwKui%2B3Ri%2F3kLcHaZhtbWdhz10GuEyebGSIPrif96s3ebTRG8hTVBTDyjTdSOqCtz7f7FkmJVJaXz5NrMV%7Ctkp%3ABk9SR5LUwqqzZQ,,,450.0,
Air Jordan 1 Lost and Found 2022,Jordan 1 Retro High OG Chicago Lost and Found Size 11 Deadstock,$375.00,https://www.ebay.com/itm/396290759970?_skw=Air+Jordan+1+Lost+and+Found+2022&epid=11058277969&itmmeta=01JPDAGN7R9HHDESZB80RM995M&hash=item5c44c51d22:g:gy8AAeSw1plnyyUT&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1eRYp75z%2B8IBSuHPbL2rers%2BDo1CBg8Ak5b1j3LoklqQlxnpoXBFpulhfT0%2BXHZN6lq8hn62VJ951yHuiF1aZgzatoQI8E6KyenjSxiOUy8SGrJDyiqQIbqt2QesjaTtCv8JnP9zVTIWLE6TU2cWE9jFE%2FIwG%2B7GMWfWKtEW7jSWtkx%2BXpbqKZI827R2pWZryj21Zu4GfOGfZhHbUMBvJay8YzKa03BDwG36cHOeLsPZgCXpf0SeuZ3aPQvO9ns%2BGUGkhEYuOGXJG1YT3dNmjGA%7Ctkp%3ABk9SR5LUwqqzZQ,,,375.0,
Air Jordan 1 Lost and Found 2022,Nike Air Jordan 1 Retro High OG Chicago Lost and Found DZ5485-612 Men's Size New,$360.99to$398.99,https://www.ebay.com/itm/267169026687?_skw=Air+Jordan+1+Lost+and+Found+2022&var=566931325830&epid=13058280099&itmmeta=01JPDAGN7RECTRC37D7RX343WE&hash=item3e3483d27f:g:X0YAAOSwegxnq7~8&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1ed04MFtFhrrS%2FRwLOppOdYLaHSO9%2B9%2BeRixgXg8yS6k2fFtBf%2FW%2BC4lirMnRFsiw4yCuFwVhqnjTCztD1wrYzOaS%2FOfBCkTXwHuqRiN3UnUsP%2FzwmvJmS1U1JahKMjUbIFhMb9Lih57sdP2mX7AqjTY%2FJ01N1vwDe497Wad4%2B%2BHrKE71s3yQlPgHO%2FA6gPUjud4OkjjcY117rI3eVwVqdJCJDDYgUlwniS1NB6bplQVVcpieqbJtq1%2FAn03EKJTe3AOFV0N6eDs7H%2Blm1JOCrrlhn6cvdOWChOUGU9XlEoFq3RnUWM%2FvpoiVQv8jX%2FftE%3D%7Ctkp%3ABk9SR5LUwqqzZQ,,,360.99,
Air Jordan 1 Lost and Found 2022,✅Size 9M /Jordan 1 Retro High OG Chicago Lost and Found / Lightly Worn OG Clean✅,$249.00,https://www.ebay.com/itm/388068539361?_skw=Air+Jordan+1+Lost+and+Found+2022&epid=18058292559&itmmeta=01JPDAGN7RT1WWNKRYMQZVVB92&hash=item5a5aaffbe1:g:MAEAAOSwmw1n0O-J&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1e%2FgsX3AjKiVe2udqQMvfDvcdpZ%2BLoAzGBDkeKpDIlK5s3OuIfULk2js1vXVTOgrVbMyMAaAzt5xHi0b9rIx46DbQUqrpzs7jhtJRtWY%2BvKRf2ELfFvY3GeEqmdpW9yMO8tawPotO%2Fw0pHAmRn3e3baAGN%2BI094gtU3oOGAbOBwnkXoCtgROAPs%2FbO%2BCL%2BOqRvqMTrMxH5jQfRVNNWpKmN4QIkqdf8OcPBMWdzrqcLMXxnMeoZ3W649ZjYOxSgkcN2VZH0YVPMIENp%2Be7vh9%2FchI6AuG7pAoV8E7acEa1un0jQQH%2BAd6yUba3Ju3zYx1Fw%3D%7Ctkp%3ABk9SR5LUwqqzZQ,,,249.0,
Air Jordan 1 Lost and Found 2022,Air Jordan 1 Retro High OG Chicago Lost and Found - Size 7.5,$280.00,https://www.ebay.com/itm/235970525043?_skw=Air+Jordan+1+Lost+and+Found+2022&epid=20058289523&itmmeta=01JPDAGN7RW4YGQHQRN9JTBSBV&hash=item36f0f07773:g:rPAAAOSw0ihnuRCa&itmprp=enc%3AAQAKAAABAFkggFvd1GGDu0w3yXCmi1c2wM8NLSAh2B8bjnlHSdJ%2F9pBk4P5R7MoYr4tCcIlf8b8ChSrc0zT4kYlW6QX8AcA1S99FH11AmFEXnfZ17iTLvCSDEA9%2FxwxVxaMRUDwQVX72%2F8ZAz4DWDKYSP1LucvODaUazN5SSrsfn%2FnIzXvPdCuvpDl0XEaERlJZrYM2nAT70gxzqYFT8IJAw2MHTuIUm0pABqyQgEunb2bjG904E8AHr8f5bxXCCEZz9fwthGKvAnTVEAB9jzEP7Kf85bIPxYVOSHDdatx4lbQRt3%2FhKOJhkWCXPXi5UOAA0ir%2FojfH1W2mo%2BWLv95B6sp2t0Go%3D%7Ctkp%3ABk9SR5LUwqqzZQ,,,280.0,
